sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,32.49987602233887,32.0,0.03582278489708912
1667,32.74981498718262,32.0,-0.21411385642550584
1667,32.99975395202637,32.0,-0.46405049774810436
1667,33.24969291687012,33.0,0.2860128609293042
1667,33.49963188171387,33.0,0.036076219606705706
1667,33.74957084655762,33.0,-0.2138604217158857
1667,33.99950981140137,33.0,-0.4637970630384771
1667,34.24944877624512,34.0,0.28626629563892436
1667,34.49938774108887,34.25,0.28632965431633295
1667,34.74932670593262,34.25,0.03639301299373443
1667,34.99926567077637,34.25,-0.21354362832885698
1667,35.24920463562012,34.25,-0.4634802696514555
1667,35.49914360046387,35.25,0.2865830890259531
1667,35.74908256530762,35.25,0.03664644770336167
1667,35.99902153015137,35.25,-0.21329019361923685
1667,36.24896049499512,35.25,-0.46322683494182826
1667,36.49889945983887,36.25,0.2868365237355732
1667,36.74883842468262,36.25,0.03689988241298181
1667,36.99877738952637,36.25,-0.2130367589096167
1667,37.24871635437012,36.25,-0.4629734002322081
1667,37.49865531921387,37.25,0.28708995844520047
1667,37.74859428405762,37.25,0.03715331712260195
1667,37.99853324890137,37.25,-0.21278332419998947
1667,38.24847221374512,37.25,-0.462719965522588
1667,38.49841117858887,38.25,0.2873433931548206
1667,38.74835014343262,38.25,0.037406751832222085
1667,38.99828910827637,38.25,-0.21252988949036933
1667,39.24822807312012,38.25,-0.46246653081296074
1667,39.49816703796387,39.25,0.28759682786444074
1667,39.74810600280762,39.25,0.03766018654184933
